FILE_NAME,FIELD_NAME,GOLD,EXTRACTED,RESULT,REASON,SCORE
invoice138.html,product,Heavy Duty Wool Hat,Heavy Duty Wool Hat,TP,EXTRACT_MODEL,0.7634
invoice138.html,product,Intelligent Rubber Coat,Intelligent Rubber Coat,TP,EXTRACT_MODEL,0.7326
invoice138.html,product,Lightweight Leather Pants,Lightweight Leather Pants,TP,EXTRACT_MODEL,0.7859
invoice138.html,quantity,25.00,25,"FP,FN",FAIL_MODEL,0.8473
invoice138.html,quantity,30.00,30,"FP,FN",FAIL_MODEL,0.8355
invoice138.html,quantity,32.00,32,"FP,FN",FAIL_MODEL,0.8501
invoice138.html,quantity,12.00,12,"FP,FN",FAIL_MODEL,0.8892
invoice138.html,quantity,39.00,39,"FP,FN",FAIL_MODEL,0.8996
invoice138.html,total_amount,51546.34,"51,546.34","FP,FN",FAIL_MODEL,0.8918
invoice138.html,price,489.14,489.14,TP,EXTRACT_MODEL,0.9011
invoice138.html,price,386.72,386.72,TP,EXTRACT_MODEL,0.9209
invoice138.html,price,118.14,118.14,TP,EXTRACT_MODEL,0.9340
invoice138.html,price,246.09,246.09,TP,EXTRACT_MODEL,0.9209
invoice138.html,price,333.82,333.82,TP,EXTRACT_MODEL,0.9357
invoice138.html,supplier_name,Upton-Upton,Upton-Upton,TP,EXTRACT_MODEL,0.7622
invoice138.html,invoice_number,0745199249,0745199249,TP,EXTRACT_MODEL,0.9260
invoice138.html,email,edwina.sauer@hotmail.com,edwina.sauer@hotmail.com,TP,EXTRACT_MODEL,0.9501
invoice138.html,invoice_date,09/27/2011,"September 27, 2011","FP,FN",FAIL_MODEL,0.7401
invoice14.html,product,Small Copper Gloves,Small Copper Gloves,TP,EXTRACT_MODEL,0.7882
invoice14.html,product,Synergistic Plastic Gloves,Synergistic Plastic Gloves,TP,EXTRACT_MODEL,0.8062
invoice14.html,quantity,15.00,15,"FP,FN",FAIL_MODEL,0.8788
invoice14.html,quantity,1.00,1,"FP,FN",FAIL_MODEL,0.8652
invoice14.html,total_amount,1127.23,"1,127.23","FP,FN",FAIL_MODEL,0.9065
invoice14.html,price,313.86,313.86,TP,EXTRACT_MODEL,0.9036
invoice14.html,price,41.70,41.70,TP,EXTRACT_MODEL,0.9305
invoice14.html,supplier_name,Bergnaum-Bergnaum,Bergnaum-Bergnaum,TP,EXTRACT_MODEL,0.7276
invoice14.html,invoice_number,6809466842,6809466842,TP,EXTRACT_MODEL,0.8280
invoice14.html,email,austen.kling@yahoo.com,austen.kling@yahoo.com,TP,EXTRACT_MODEL,0.9407
invoice14.html,invoice_date,01/04/1991,"January 04, 1991","FP,FN",FAIL_MODEL,0.7306
invoice141.html,product,Durable Rubber Bottle,Durable Rubber Bottle,TP,EXTRACT_MODEL,0.7793
invoice141.html,product,Small Iron Wallet,Small Iron Wallet,TP,EXTRACT_MODEL,0.8153
invoice141.html,quantity,20.00,20,"FP,FN",FAIL_MODEL,0.8446
invoice141.html,quantity,31.00,31,"FP,FN",FAIL_MODEL,0.8553
invoice141.html,total_amount,7795.67,"7,795.67","FP,FN",FAIL_MODEL,0.7304
invoice141.html,price,45.89,45.89,TP,EXTRACT_MODEL,0.8637
invoice141.html,price,253.69,253.69,TP,EXTRACT_MODEL,0.8468
invoice141.html,supplier_name,Wilderman-Wilderman,Wilderman-Wilderman,TP,EXTRACT_MODEL,0.7548
invoice141.html,invoice_number,1772306775,1772306775,TP,EXTRACT_MODEL,0.8227
invoice141.html,email,monica.romaguera@yahoo.com,monica.romaguera@yahoo.com,TP,EXTRACT_MODEL,0.9429
invoice141.html,invoice_date,10/05/2017,"October 05, 2017","FP,FN",FAIL_MODEL,0.7257
invoice144.html,product,Mediocre Steel Shirt,Mediocre Steel Shirt,TP,EXTRACT_MODEL,0.8419
invoice144.html,product,Aerodynamic Linen Table,Aerodynamic Linen Table,TP,EXTRACT_MODEL,0.7691
invoice144.html,product,Practical Leather Hat,Practical Leather Hat,TP,EXTRACT_MODEL,0.7992
invoice144.html,product,Durable Concrete Keyboard,Durable Concrete Keyboard,TP,EXTRACT_MODEL,0.8168
invoice144.html,quantity,32.00,32,"FP,FN",FAIL_MODEL,0.9018
invoice144.html,quantity,44.00,44,"FP,FN",FAIL_MODEL,0.8982
invoice144.html,quantity,26.00,26,"FP,FN",FAIL_MODEL,0.8848
invoice144.html,quantity,10.00,10,"FP,FN",FAIL_MODEL,0.9357
invoice144.html,total_amount,28789.54,"28,789.54","FP,FN",FAIL_MODEL,0.7306
invoice144.html,price,460.33,460.33,TP,EXTRACT_MODEL,0.9181
invoice144.html,price,194.75,194.75,TP,EXTRACT_MODEL,0.9225
invoice144.html,price,110.81,110.81,TP,EXTRACT_MODEL,0.9194
invoice144.html,price,73.30,73.30,TP,EXTRACT_MODEL,0.9238
invoice144.html,supplier_name,"Davis, Davis and Davis","Davis, Davis and Davis",TP,EXTRACT_MODEL,0.7164
invoice144.html,invoice_number,4949499204,4949499204,TP,EXTRACT_MODEL,0.8333
invoice144.html,email,ephraim.leuschke@yahoo.com,ephraim.leuschke@yahoo.com,TP,EXTRACT_MODEL,0.9413
invoice144.html,invoice_date,02/18/1992,"February 18, 1992","FP,FN",FAIL_MODEL,0.7412
invoice149.html,product,Small Marble Coat,Small Marble Coat,TP,EXTRACT_MODEL,0.7966
invoice149.html,product,Mediocre Marble Clock,Mediocre Marble Clock,TP,EXTRACT_MODEL,0.8223
invoice149.html,product,Fantastic Linen Computer,Fantastic Linen Computer,TP,EXTRACT_MODEL,0.8347
invoice149.html,quantity,30.00,30,"FP,FN",FAIL_MODEL,0.9116
invoice149.html,quantity,53.00,53,"FP,FN",FAIL_MODEL,0.9479
invoice149.html,quantity,44.00,44,"FP,FN",FAIL_MODEL,0.8824
invoice149.html,total_amount,7242.88,"7,242.88","FP,FN",FAIL_MODEL,0.7290
invoice149.html,price,12.86,12.86,TP,EXTRACT_MODEL,0.9178
invoice149.html,price,33.67,33.67,TP,EXTRACT_MODEL,0.9160
invoice149.html,price,78.65,78.65,TP,EXTRACT_MODEL,0.9308
invoice149.html,supplier_name,"Sauer, Sauer and Sauer","Sauer, Sauer and Sauer",TP,EXTRACT_MODEL,0.7747
invoice149.html,invoice_number,6340372376,6340372376,TP,EXTRACT_MODEL,0.7720
invoice149.html,email,elenora.schultz@gmail.com,elenora.schultz@gmail.com,TP,EXTRACT_MODEL,0.8929
invoice149.html,invoice_date,08/10/1983,"August 10, 1983","FP,FN",FAIL_MODEL,0.7467
invoice151.html,product,Sleek Plastic Computer,Sleek Plastic Computer,TP,EXTRACT_MODEL,0.7883
invoice151.html,product,Aerodynamic Rubber Clock,Aerodynamic Rubber Clock,TP,EXTRACT_MODEL,0.8184
invoice151.html,product,Lightweight Paper Keyboard,Lightweight Paper Keyboard,TP,EXTRACT_MODEL,0.8061
invoice151.html,product,Practical Bronze Bench,Practical Bronze Bench,TP,EXTRACT_MODEL,0.7722
invoice151.html,product,Small Aluminum Pants,Small Aluminum Pants,TP,EXTRACT_MODEL,0.8331
invoice151.html,product,Gorgeous Concrete Shirt,Gorgeous Concrete Shirt,TP,EXTRACT_MODEL,0.8429
invoice151.html,quantity,15.00,15,"FP,FN",FAIL_MODEL,0.8805
invoice151.html,quantity,41.00,41,"FP,FN",FAIL_MODEL,0.8137
invoice151.html,quantity,35.00,35,"FP,FN",FAIL_MODEL,0.8508
invoice151.html,quantity,2.00,2,"FP,FN",FAIL_MODEL,0.7921
invoice151.html,quantity,42.00,42,"FP,FN",FAIL_MODEL,0.7763
invoice151.html,quantity,11.00,11,"FP,FN",FAIL_MODEL,0.7790
invoice151.html,total_amount,50521.94,"50,521.94","FP,FN",FAIL_MODEL,0.8918
invoice151.html,price,457.98,457.98,TP,EXTRACT_MODEL,0.9209
invoice151.html,price,10.35,10.35,TP,EXTRACT_MODEL,0.9209
invoice151.html,price,27.59,27.59,TP,EXTRACT_MODEL,0.9209
invoice151.html,price,452.69,452.69,TP,EXTRACT_MODEL,0.9337
invoice151.html,price,145.91,145.91,TP,EXTRACT_MODEL,0.9209
invoice151.html,price,395.83,395.83,TP,EXTRACT_MODEL,0.9029
invoice151.html,supplier_name,Fadel Group,Fadel Group,TP,EXTRACT_MODEL,0.8043
invoice151.html,invoice_number,9765058358,9765058358,TP,EXTRACT_MODEL,0.8586
invoice151.html,email,aylin.hahn@hotmail.com,aylin.hahn@hotmail.com,TP,EXTRACT_MODEL,0.9501
invoice151.html,invoice_date,05/29/2004,"May 29, 2004","FP,FN",FAIL_MODEL,0.7505
invoice155.html,product,Practical Wooden Plate,Practical Wooden Plate,TP,EXTRACT_MODEL,0.8153
invoice155.html,product,Durable Iron Clock,Durable Iron Clock,TP,EXTRACT_MODEL,0.7704
invoice155.html,product,Lightweight Aluminum Keyboard,Lightweight Aluminum Keyboard,TP,EXTRACT_MODEL,0.7893
invoice155.html,product,Synergistic Copper Computer,Synergistic Copper Computer,TP,EXTRACT_MODEL,0.7982
invoice155.html,product,Synergistic Paper Knife,Synergistic Paper Knife,TP,EXTRACT_MODEL,0.8045
invoice155.html,product,Gorgeous Iron Hat,Gorgeous Iron Hat,TP,EXTRACT_MODEL,0.7895
invoice155.html,quantity,25.00,25,"FP,FN",FAIL_MODEL,0.7564
invoice155.html,quantity,10.00,10,"FP,FN",FAIL_MODEL,0.7871
invoice155.html,quantity,43.00,43,"FP,FN",FAIL_MODEL,0.7816
invoice155.html,quantity,22.00,22,"FP,FN",FAIL_MODEL,0.7929
invoice155.html,quantity,20.00,20,"FP,FN",FAIL_MODEL,0.7726
invoice155.html,quantity,47.00,47,"FP,FN",FAIL_MODEL,0.7228
invoice155.html,total_amount,64790.45,"64,790.45","FP,FN",FAIL_MODEL,0.7385
invoice155.html,price,408.62,408.62,TP,EXTRACT_MODEL,0.9274
invoice155.html,price,69.23,69.23,TP,EXTRACT_MODEL,0.9154
invoice155.html,price,118.62,118.62,TP,EXTRACT_MODEL,0.9154
invoice155.html,price,497.12,497.12,TP,EXTRACT_MODEL,0.9036
invoice155.html,price,468.52,468.52,TP,EXTRACT_MODEL,0.9154
invoice155.html,price,308.03,308.03,TP,EXTRACT_MODEL,0.9154
invoice155.html,supplier_name,Roob Group,Roob Group,TP,EXTRACT_MODEL,0.7707
invoice155.html,invoice_number,2827263107,2827263107,TP,EXTRACT_MODEL,0.7353
invoice155.html,email,donato.schuppe@hotmail.com,donato.schuppe@hotmail.com,TP,EXTRACT_MODEL,0.9407
invoice155.html,invoice_date,10/04/1991,"October 04, 1991","FP,FN",FAIL_MODEL,0.7491
invoice159.html,product,Durable Marble Lamp,Durable Marble Lamp,TP,EXTRACT_MODEL,0.7911
invoice159.html,product,Sleek Silk Computer,Sleek Silk Computer,TP,EXTRACT_MODEL,0.8296
invoice159.html,product,Ergonomic Leather Bag,Ergonomic Leather Bag,TP,EXTRACT_MODEL,0.7956
invoice159.html,product,Ergonomic Wool Chair,Ergonomic Wool Chair,TP,EXTRACT_MODEL,0.8313
invoice159.html,product,Synergistic Rubber Knife,Synergistic Rubber Knife,TP,EXTRACT_MODEL,0.8023
invoice159.html,product,Mediocre Aluminum Gloves,Mediocre Aluminum Gloves,TP,EXTRACT_MODEL,0.7996
invoice159.html,quantity,47.00,47,"FP,FN",FAIL_MODEL,0.8094
invoice159.html,quantity,34.00,34,"FP,FN",FAIL_MODEL,0.7732
invoice159.html,quantity,27.00,27,"FP,FN",FAIL_MODEL,0.7647
invoice159.html,quantity,30.00,30,"FP,FN",FAIL_MODEL,0.8312
invoice159.html,quantity,11.00,11,"FP,FN",FAIL_MODEL,0.7532
invoice159.html,quantity,34.00,34,"FP,FN",FAIL_MODEL,0.7448
invoice159.html,total_amount,50023.69,"50,023.69","FP,FN",FAIL_MODEL,0.7304
invoice159.html,price,474.48,474.48,TP,EXTRACT_MODEL,0.8468
invoice159.html,price,333.24,333.24,TP,EXTRACT_MODEL,0.8468
invoice159.html,price,107.44,107.44,TP,EXTRACT_MODEL,0.8290
invoice159.html,price,181.23,181.23,TP,EXTRACT_MODEL,0.8468
invoice159.html,price,12.05,12.05,TP,EXTRACT_MODEL,0.8468
invoice159.html,price,288.22,288.22,TP,EXTRACT_MODEL,0.8779
invoice159.html,supplier_name,Bergstrom Inc,Bergstrom Inc,TP,EXTRACT_MODEL,0.7774
invoice159.html,invoice_number,9577058119,9577058119,TP,EXTRACT_MODEL,0.8406
invoice159.html,email,carmen.vonrueden@yahoo.com,carmen.vonrueden@yahoo.com,TP,EXTRACT_MODEL,0.9429
invoice159.html,invoice_date,03/16/1978,"March 16, 1978","FP,FN",FAIL_MODEL,0.7434
invoice16.html,product,Rustic Wool Gloves,Rustic Wool Gloves,TP,EXTRACT_MODEL,0.8171
invoice16.html,product,Incredible Concrete Shoes,Incredible Concrete Shoes,TP,EXTRACT_MODEL,0.8252
invoice16.html,product,Mediocre Cotton Lamp,Mediocre Cotton Lamp,TP,EXTRACT_MODEL,0.7946
invoice16.html,product,Gorgeous Rubber Chair,Gorgeous Rubber Chair,TP,EXTRACT_MODEL,0.8083
invoice16.html,product,Gorgeous Paper Chair,Gorgeous Paper Chair,TP,EXTRACT_MODEL,0.8284
invoice16.html,quantity,42.00,42,"FP,FN",FAIL_MODEL,0.8403
invoice16.html,quantity,53.00,53,"FP,FN",FAIL_MODEL,0.8808
invoice16.html,quantity,33.00,33,"FP,FN",FAIL_MODEL,0.7820
invoice16.html,quantity,45.00,45,"FP,FN",FAIL_MODEL,0.8979
invoice16.html,quantity,7.00,7,"FP,FN",FAIL_MODEL,0.8502
invoice16.html,total_amount,44597.77,"44,597.77","FP,FN",FAIL_MODEL,0.7306
invoice16.html,price,19.96,19.96,TP,EXTRACT_MODEL,0.9193
invoice16.html,price,57.55,57.55,TP,EXTRACT_MODEL,0.9238
invoice16.html,price,411.85,411.85,TP,EXTRACT_MODEL,0.9238
invoice16.html,price,451.77,451.77,TP,EXTRACT_MODEL,0.9238
invoice16.html,price,243.89,243.89,TP,EXTRACT_MODEL,0.9238
invoice16.html,supplier_name,Gleason-Gleason,Gleason-Gleason,TP,EXTRACT_MODEL,0.7428
invoice16.html,invoice_number,6594907342,6594907342,TP,EXTRACT_MODEL,0.9232
invoice16.html,email,deborah.romaguera@yahoo.com,deborah.romaguera@yahoo.com,TP,EXTRACT_MODEL,0.9413
invoice16.html,invoice_date,07/16/1973,"July 16, 1973","FP,FN",FAIL_MODEL,0.7447
invoice160.html,product,Awesome Bronze Wallet,Awesome Bronze Wallet,TP,EXTRACT_MODEL,0.8091
invoice160.html,quantity,28.00,28,"FP,FN",FAIL_MODEL,0.9196
invoice160.html,total_amount,10345.10,"10,345.10","FP,FN",FAIL_MODEL,0.7290
invoice160.html,price,307.89,307.89,TP,EXTRACT_MODEL,0.9235
invoice160.html,supplier_name,Ferry LLC,Ferry LLC,TP,EXTRACT_MODEL,0.8495
invoice160.html,invoice_number,5103866173,5103866173,TP,EXTRACT_MODEL,0.8771
invoice160.html,email,presley.rice@hotmail.com,presley.rice@hotmail.com,TP,EXTRACT_MODEL,0.8929
invoice160.html,invoice_date,02/16/1997,"February 16, 1997","FP,FN",FAIL_MODEL,0.7324
invoice173.html,product,Durable Leather Shirt,Durable Leather Shirt,TP,EXTRACT_MODEL,0.8020
invoice173.html,product,Practical Iron Table,Practical Iron Table,TP,EXTRACT_MODEL,0.7662
invoice173.html,product,Awesome Linen Bag,Awesome Linen Bag,TP,EXTRACT_MODEL,0.8103
invoice173.html,product,Gorgeous Rubber Shoes,Gorgeous Rubber Shoes,TP,EXTRACT_MODEL,0.8061
invoice173.html,product,Durable Copper Watch,Durable Copper Watch,TP,EXTRACT_MODEL,0.8398
invoice173.html,quantity,29.00,29,"FP,FN",FAIL_MODEL,0.8107
invoice173.html,quantity,52.00,52,"FP,FN",FAIL_MODEL,0.8625
invoice173.html,quantity,30.00,30,"FP,FN",FAIL_MODEL,0.8011
invoice173.html,quantity,5.00,5,"FP,FN",FAIL_MODEL,0.8333
invoice173.html,quantity,12.00,12,"FP,FN",FAIL_MODEL,0.7798
invoice173.html,total_amount,30996.82,"30,996.82","FP,FN",FAIL_MODEL,0.8918
invoice173.html,price,50.42,50.42,TP,EXTRACT_MODEL,0.9168
invoice173.html,price,129.38,129.38,TP,EXTRACT_MODEL,0.9209
invoice173.html,price,331.79,331.79,TP,EXTRACT_MODEL,0.9209
invoice173.html,price,145.96,145.96,TP,EXTRACT_MODEL,0.9209
invoice173.html,price,246.40,246.40,TP,EXTRACT_MODEL,0.9209
invoice173.html,supplier_name,"Hartmann, Hartmann and Hartmann","Hartmann, Hartmann and Hartmann",TP,EXTRACT_MODEL,0.7601
invoice173.html,invoice_number,5734501383,5734501383,TP,EXTRACT_MODEL,0.8638
invoice173.html,email,stanton.keebler@gmail.com,stanton.keebler@gmail.com,TP,EXTRACT_MODEL,0.9501
invoice173.html,invoice_date,01/28/2017,"January 28, 2017","FP,FN",FAIL_MODEL,0.7432
invoice174.html,product,Gorgeous Copper Lamp,Gorgeous Copper Lamp,TP,EXTRACT_MODEL,0.7675
invoice174.html,product,Rustic Steel Lamp,Rustic Steel Lamp,TP,EXTRACT_MODEL,0.8148
invoice174.html,product,Intelligent Leather Pants,Intelligent Leather Pants,TP,EXTRACT_MODEL,0.7503
invoice174.html,quantity,10.00,10,"FP,FN",FAIL_MODEL,0.8193
invoice174.html,quantity,23.00,23,"FP,FN",FAIL_MODEL,0.8737
invoice174.html,quantity,30.00,30,"FP,FN",FAIL_MODEL,0.8403
invoice174.html,total_amount,17953.06,"17,953.06","FP,FN",FAIL_MODEL,0.7385
invoice174.html,price,46.46,46.46,TP,EXTRACT_MODEL,0.9433
invoice174.html,price,28.64,28.64,TP,EXTRACT_MODEL,0.9154
invoice174.html,price,453.53,453.53,TP,EXTRACT_MODEL,0.9154
invoice174.html,supplier_name,"Boehm, Boehm and Boehm","Boehm, Boehm and Boehm",TP,EXTRACT_MODEL,0.7147
invoice174.html,invoice_number,0238885240,0238885240,TP,EXTRACT_MODEL,0.8191
invoice174.html,email,madeline.kovacek@yahoo.com,madeline.kovacek@yahoo.com,TP,EXTRACT_MODEL,0.9407
invoice174.html,invoice_date,07/22/1989,"July 22, 1989","FP,FN",FAIL_MODEL,0.7458
invoice176.html,product,Lightweight Cotton Hat,Lightweight Cotton Hat,TP,EXTRACT_MODEL,0.7881
invoice176.html,product,Rustic Leather Watch,Rustic Leather Watch,TP,EXTRACT_MODEL,0.8091
invoice176.html,product,Practical Silk Hat,Practical Silk Hat,TP,EXTRACT_MODEL,0.7540
invoice176.html,product,Sleek Aluminum Shirt,Sleek Aluminum Shirt,TP,EXTRACT_MODEL,0.7913
invoice176.html,product,Incredible Bronze Pants,Incredible Bronze Pants,TP,EXTRACT_MODEL,0.7674
invoice176.html,product,Rustic Leather Car,Rustic Leather Car,TP,EXTRACT_MODEL,0.7484
invoice176.html,product,Small Wool Clock,Small Wool Clock,TP,EXTRACT_MODEL,0.8133
invoice176.html,product,Incredible Copper Watch,Incredible Copper Watch,TP,EXTRACT_MODEL,0.7711
invoice176.html,product,Intelligent Steel Hat,Intelligent Steel Hat,TP,EXTRACT_MODEL,0.7852
invoice176.html,quantity,12.00,12,"FP,FN",FAIL_MODEL,0.8227
invoice176.html,quantity,31.00,31,"FP,FN",FAIL_MODEL,0.8347
invoice176.html,quantity,30.00,30,"FP,FN",FAIL_MODEL,0.8369
invoice176.html,quantity,27.00,27,"FP,FN",FAIL_MODEL,0.8185
invoice176.html,quantity,13.00,13,"FP,FN",FAIL_MODEL,0.8232
invoice176.html,quantity,10.00,10,"FP,FN",FAIL_MODEL,0.8802
invoice176.html,quantity,15.00,15,"FP,FN",FAIL_MODEL,0.8537
invoice176.html,quantity,6.00,6,"FP,FN",FAIL_MODEL,0.8897
invoice176.html,quantity,20.00,20,"FP,FN",FAIL_MODEL,0.8310
invoice176.html,total_amount,47844.35,"47,844.35","FP,FN",FAIL_MODEL,0.7304
invoice176.html,price,476.84,476.84,TP,EXTRACT_MODEL,0.8468
invoice176.html,price,208.14,208.14,TP,EXTRACT_MODEL,0.8468
invoice176.html,price,349.14,349.14,TP,EXTRACT_MODEL,0.8468
invoice176.html,price,410.70,410.70,TP,EXTRACT_MODEL,0.8290
invoice176.html,price,316.87,316.87,TP,EXTRACT_MODEL,0.8631
invoice176.html,price,13.63,13.63,TP,EXTRACT_MODEL,0.8468
invoice176.html,price,285.16,285.16,TP,EXTRACT_MODEL,0.8468
invoice176.html,price,414.24,414.24,TP,EXTRACT_MODEL,0.8468
invoice176.html,price,82.15,82.15,TP,EXTRACT_MODEL,0.8468
invoice176.html,supplier_name,Kuvalis Group,Kuvalis Group,TP,EXTRACT_MODEL,0.7618
invoice176.html,invoice_number,7188263014,7188263014,TP,EXTRACT_MODEL,0.8381
invoice176.html,email,gunner.farrell@hotmail.com,gunner.farrell@hotmail.com,TP,EXTRACT_MODEL,0.9429
invoice176.html,invoice_date,11/14/1996,"November 14, 1996","FP,FN",FAIL_MODEL,0.7431
invoice185.html,product,Rustic Rubber Bag,Rustic Rubber Bag,TP,EXTRACT_MODEL,0.7949
invoice185.html,product,Ergonomic Silk Shoes,Ergonomic Silk Shoes,TP,EXTRACT_MODEL,0.8657
invoice185.html,product,Gorgeous Granite Car,Gorgeous Granite Car,TP,EXTRACT_MODEL,0.8366
invoice185.html,product,Synergistic Aluminum Shirt,Synergistic Aluminum Shirt,TP,EXTRACT_MODEL,0.8635
invoice185.html,product,Gorgeous Wool Bottle,Gorgeous Wool Bottle,TP,EXTRACT_MODEL,0.7370
invoice185.html,quantity,16.00,16,"FP,FN",FAIL_MODEL,0.8584
invoice185.html,quantity,46.00,46,"FP,FN",FAIL_MODEL,0.9063
invoice185.html,quantity,4.00,4,"FP,FN",FAIL_MODEL,0.8444
invoice185.html,quantity,15.00,15,"FP,FN",FAIL_MODEL,0.8339
invoice185.html,quantity,7.00,7,"FP,FN",FAIL_MODEL,0.7817
invoice185.html,total_amount,26928.19,"26,928.19","FP,FN",FAIL_MODEL,0.7306
invoice185.html,price,191.18,191.18,TP,EXTRACT_MODEL,0.9238
invoice185.html,price,191.39,191.39,TP,EXTRACT_MODEL,0.9176
invoice185.html,price,304.42,304.42,TP,EXTRACT_MODEL,0.9226
invoice185.html,price,448.86,448.86,TP,EXTRACT_MODEL,0.9238
invoice185.html,price,251.03,251.03,TP,EXTRACT_MODEL,0.9194
invoice185.html,supplier_name,O'Conner LLC,O'Conner LLC,TP,EXTRACT_MODEL,0.7442
invoice185.html,invoice_number,2520763010,2520763010,TP,EXTRACT_MODEL,0.8525
invoice185.html,email,hillary.ledner@gmail.com,hillary.ledner@gmail.com,TP,EXTRACT_MODEL,0.9413
invoice185.html,invoice_date,10/18/1974,"October 18, 1974","FP,FN",FAIL_MODEL,0.7468
invoice192.html,product,Synergistic Granite Plate,Synergistic Granite Plate,TP,EXTRACT_MODEL,0.8470
invoice192.html,product,Lightweight Silk Bench,Lightweight Silk Bench,TP,EXTRACT_MODEL,0.8234
invoice192.html,product,Intelligent Paper Shoes,Intelligent Paper Shoes,TP,EXTRACT_MODEL,0.7496
invoice192.html,product,Rustic Silk Bottle,Rustic Silk Bottle,TP,EXTRACT_MODEL,0.8129
invoice192.html,product,Fantastic Copper Computer,Fantastic Copper Computer,TP,EXTRACT_MODEL,0.8156
invoice192.html,product,Mediocre Rubber Lamp,Mediocre Rubber Lamp,TP,EXTRACT_MODEL,0.7556
invoice192.html,product,Durable Wool Computer,Durable Wool Computer,TP,EXTRACT_MODEL,0.8237
invoice192.html,product,Aerodynamic Marble Watch,Aerodynamic Marble Watch,TP,EXTRACT_MODEL,0.8247
invoice192.html,product,Small Wooden Hat,Small Wooden Hat,TP,EXTRACT_MODEL,0.7849
invoice192.html,quantity,7.00,7,"FP,FN",FAIL_MODEL,0.9245
invoice192.html,quantity,47.00,47,"FP,FN",FAIL_MODEL,0.8728
invoice192.html,quantity,15.00,15,"FP,FN",FAIL_MODEL,0.9362
invoice192.html,quantity,27.00,27,"FP,FN",FAIL_MODEL,0.8870
invoice192.html,quantity,16.00,16,"FP,FN",FAIL_MODEL,0.8736
invoice192.html,quantity,33.00,33,"FP,FN",FAIL_MODEL,0.8814
invoice192.html,quantity,12.00,12,"FP,FN",FAIL_MODEL,0.9011
invoice192.html,quantity,9.00,9,"FP,FN",FAIL_MODEL,0.9143
invoice192.html,quantity,18.00,18,"FP,FN",FAIL_MODEL,0.9128
invoice192.html,total_amount,59688.67,"59,688.67","FP,FN",FAIL_MODEL,0.7290
invoice192.html,price,313.31,313.31,TP,EXTRACT_MODEL,0.9212
invoice192.html,price,33.20,33.20,TP,EXTRACT_MODEL,0.9308
invoice192.html,price,164.13,164.13,TP,EXTRACT_MODEL,0.9212
invoice192.html,price,435.76,435.76,TP,EXTRACT_MODEL,0.9212
invoice192.html,price,138.49,138.49,TP,EXTRACT_MODEL,0.9212
invoice192.html,price,181.86,181.86,TP,EXTRACT_MODEL,0.9212
invoice192.html,price,352.64,352.64,TP,EXTRACT_MODEL,0.9212
invoice192.html,price,492.90,492.90,TP,EXTRACT_MODEL,0.9212
invoice192.html,price,315.29,315.29,TP,EXTRACT_MODEL,0.9212
invoice192.html,supplier_name,Daugherty-Daugherty,Daugherty-Daugherty,TP,EXTRACT_MODEL,0.7340
invoice192.html,invoice_number,4985860019,4985860019,TP,EXTRACT_MODEL,0.9143
invoice192.html,email,janelle.emard@gmail.com,janelle.emard@gmail.com,TP,EXTRACT_MODEL,0.8929
invoice192.html,invoice_date,04/16/2004,"April 16, 2004","FP,FN",FAIL_MODEL,0.7439
invoice20.html,product,Practical Plastic Hat,Practical Plastic Hat,TP,EXTRACT_MODEL,0.7818
invoice20.html,product,Rustic Bronze Knife,Rustic Bronze Knife,TP,EXTRACT_MODEL,0.8045
invoice20.html,quantity,52.00,52,"FP,FN",FAIL_MODEL,0.8906
invoice20.html,quantity,49.00,49,"FP,FN",FAIL_MODEL,0.8704
invoice20.html,total_amount,40203.16,"40,203.16","FP,FN",FAIL_MODEL,0.8918
invoice20.html,price,294.77,294.77,TP,EXTRACT_MODEL,0.9340
invoice20.html,price,370.91,370.91,TP,EXTRACT_MODEL,0.9209
invoice20.html,supplier_name,Dibbert-Dibbert,Dibbert-Dibbert,TP,EXTRACT_MODEL,0.7169
invoice20.html,invoice_number,0055279390,0055279390,TP,EXTRACT_MODEL,0.9326
invoice20.html,email,cali.abshire@gmail.com,cali.abshire@gmail.com,TP,EXTRACT_MODEL,0.9501
invoice20.html,invoice_date,09/29/1990,"September 29, 1990","FP,FN",FAIL_MODEL,0.7369
invoice201.html,product,Lightweight Linen Watch,Lightweight Linen Watch,TP,EXTRACT_MODEL,0.8235
invoice201.html,product,Aerodynamic Marble Bag,Aerodynamic Marble Bag,TP,EXTRACT_MODEL,0.7865
invoice201.html,product,Fantastic Concrete Watch,Fantastic Concrete Watch,TP,EXTRACT_MODEL,0.8636
invoice201.html,product,Small Rubber Shirt,Small Rubber Shirt,TP,EXTRACT_MODEL,0.7533
invoice201.html,product,Ergonomic Aluminum Bench,Ergonomic Aluminum Bench,TP,EXTRACT_MODEL,0.8422
invoice201.html,quantity,13.00,13,"FP,FN",FAIL_MODEL,0.7203
invoice201.html,quantity,18.00,18,"FP,FN",FAIL_MODEL,0.7882
invoice201.html,quantity,37.00,37,"FP,FN",FAIL_MODEL,0.7400
invoice201.html,quantity,4.00,4,"FP,FN",FAIL_MODEL,0.7558
invoice201.html,quantity,16.00,16,"FP,FN",FAIL_MODEL,0.8251
invoice201.html,total_amount,21742.62,"21,742.62","FP,FN",FAIL_MODEL,0.7385
invoice201.html,price,287.38,287.38,TP,EXTRACT_MODEL,0.9154
